payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
11409,11409,6083,83.04,wallet,completed,TXN00011409,2024-08-31 22:09:00
11410,11410,5548,36.13,cash,completed,TXN00011410,2024-07-26 23:00:00
11411,11411,8016,146.99,cash,refunded,TXN00011411,2025-04-22 23:28:00
11412,11412,9310,25.34,wallet,completed,TXN00011412,2025-07-27 02:18:00
11413,11413,7380,44.01,cash,completed,TXN00011413,2025-10-08 21:32:00
11414,11414,5163,48.40,card,completed,TXN00011414,2024-02-13 08:17:00
11415,11415,7725,124.08,cash,completed,TXN00011415,2025-02-07 01:03:00
11416,11416,7564,92.14,wallet,completed,TXN00011416,2025-07-12 20:13:00
11417,11417,6484,88.99,wallet,refunded,TXN00011417,2025-06-14 04:33:00
11418,11418,6334,22.44,wallet,refunded,TXN00011418,2024-01-13 14:29:00
11419,11419,7505,130.35,cash,completed,TXN00011419,2025-08-15 12:01:00
11420,11420,8078,94.89,wallet,refunded,TXN00011420,2025-12-15 12:00:00
11421,11421,5075,100.80,card,completed,TXN00011421,2024-04-26 02:49:00
11422,11422,7821,119.13,wallet,refunded,TXN00011422,2024-12-24 22:13:00
11423,11423,7003,34.39,cash,refunded,TXN00011423,2025-10-17 03:48:00
11424,11424,5626,77.80,cash,completed,TXN00011424,2025-06-08 10:23:00
11425,11425,3058,88.19,card,completed,TXN00011425,2025-02-20 18:19:00
11426,11426,5690,132.07,cash,completed,TXN00011426,2025-09-04 14:04:00
11427,11427,9686,29.59,card,completed,TXN00011427,2024-11-18 13:50:00
11428,11428,7259,81.79,wallet,completed,TXN00011428,2025-09-29 04:51:00
11429,11429,4159,43.97,cash,completed,TXN00011429,2024-04-23 14:59:00
11430,11430,6456,116.89,wallet,completed,TXN00011430,2025-04-08 01:41:00
11431,11431,6106,31.51,wallet,refunded,TXN00011431,2024-01-02 22:12:00
11432,11432,6248,28.29,wallet,completed,TXN00011432,2024-10-28 22:27:00
11433,11433,4808,28.30,card,completed,TXN00011433,2025-03-31 18:48:00
11434,11434,8407,58.39,wallet,refunded,TXN00011434,2025-02-15 03:23:00
11435,11435,8496,25.22,cash,completed,TXN00011435,2025-09-05 21:09:00
11436,11436,5615,99.03,cash,completed,TXN00011436,2024-03-02 09:15:00
11437,11437,5444,83.83,card,completed,TXN00011437,2025-11-11 18:23:00
11438,11438,7879,78.12,card,completed,TXN00011438,2024-01-03 22:46:00
11439,11439,7305,144.46,cash,completed,TXN00011439,2025-04-28 08:37:00
11440,11440,7821,87.07,card,completed,TXN00011440,2024-06-01 22:13:00
11441,11441,9412,81.11,card,completed,TXN00011441,2024-06-29 00:21:00
11442,11442,3237,139.31,cash,refunded,TXN00011442,2024-09-17 09:02:00
11443,11443,8537,17.06,card,refunded,TXN00011443,2024-09-29 16:35:00
11444,11444,3278,96.28,cash,completed,TXN00011444,2025-07-26 15:08:00
11445,11445,6333,135.74,wallet,completed,TXN00011445,2024-08-19 22:18:00
11446,11446,7818,48.43,wallet,completed,TXN00011446,2024-01-18 04:01:00
11447,11447,8468,96.52,card,completed,TXN00011447,2025-02-15 16:08:00
11448,11448,8737,108.31,card,completed,TXN00011448,2024-09-16 04:34:00
11449,11449,7840,117.55,card,completed,TXN00011449,2025-02-03 02:30:00
11450,11450,6374,132.23,card,completed,TXN00011450,2025-05-27 14:19:00
11451,11451,5883,91.11,cash,refunded,TXN00011451,2024-06-04 23:03:00
11452,11452,8875,93.68,card,completed,TXN00011452,2024-11-20 00:22:00
11453,11453,9690,51.18,wallet,completed,TXN00011453,2025-07-15 06:50:00
11454,11454,7360,12.38,wallet,completed,TXN00011454,2025-03-17 03:12:00
11455,11455,5736,122.64,card,completed,TXN00011455,2025-03-13 18:26:00
11456,11456,3575,79.55,wallet,refunded,TXN00011456,2024-05-05 02:08:00
11457,11457,3812,90.38,wallet,completed,TXN00011457,2024-01-23 06:21:00
11458,11458,8433,51.65,card,completed,TXN00011458,2025-10-21 16:26:00
11459,11459,9763,104.24,card,completed,TXN00011459,2024-12-06 01:45:00
11460,11460,6555,115.69,cash,completed,TXN00011460,2025-04-20 10:28:00
11461,11461,8311,87.98,cash,completed,TXN00011461,2025-03-18 08:19:00
11462,11462,9390,50.42,card,completed,TXN00011462,2024-03-31 03:13:00
11463,11463,9052,132.05,cash,completed,TXN00011463,2024-09-16 12:15:00
11464,11464,3970,110.91,wallet,refunded,TXN00011464,2025-07-13 04:22:00
11465,11465,3786,138.95,card,completed,TXN00011465,2024-05-05 12:44:00
11466,11466,9261,142.02,cash,completed,TXN00011466,2024-08-27 18:38:00
11467,11467,4307,143.42,wallet,refunded,TXN00011467,2025-09-15 22:01:00
11468,11468,3748,75.72,cash,completed,TXN00011468,2025-10-24 17:57:00
11469,11469,8423,130.97,card,completed,TXN00011469,2025-05-01 03:09:00
11470,11470,7220,12.58,cash,completed,TXN00011470,2024-01-02 17:06:00
11471,11471,6577,116.75,wallet,completed,TXN00011471,2024-08-13 21:01:00
11472,11472,5821,123.30,card,completed,TXN00011472,2024-08-15 16:37:00
11473,11473,8482,144.26,cash,completed,TXN00011473,2024-12-17 14:35:00
11474,11474,9668,21.45,card,completed,TXN00011474,2025-01-26 00:05:00
11475,11475,4866,98.57,card,completed,TXN00011475,2025-07-26 09:43:00
11476,11476,7328,44.56,cash,refunded,TXN00011476,2025-07-12 06:16:00
11477,11477,8603,58.27,card,completed,TXN00011477,2024-10-27 08:01:00
11478,11478,7613,99.85,card,refunded,TXN00011478,2024-03-18 09:07:00
11479,11479,3805,8.81,cash,completed,TXN00011479,2025-04-26 02:25:00
11480,11480,3633,41.82,wallet,completed,TXN00011480,2025-03-23 04:48:00
11481,11481,8877,51.95,wallet,completed,TXN00011481,2024-02-05 05:44:00
11482,11482,6522,73.71,wallet,completed,TXN00011482,2025-10-03 20:49:00
11483,11483,4044,117.34,card,completed,TXN00011483,2024-11-11 03:45:00
11484,11484,3366,150.00,card,completed,TXN00011484,2025-02-14 16:02:00
11485,11485,9340,73.56,cash,completed,TXN00011485,2025-07-08 12:36:00
11486,11486,5097,58.73,cash,completed,TXN00011486,2025-07-12 02:03:00
11487,11487,9131,34.56,card,completed,TXN00011487,2024-08-02 12:39:00
11488,11488,3116,84.69,cash,completed,TXN00011488,2024-10-05 14:49:00
11489,11489,4069,132.12,card,refunded,TXN00011489,2024-11-16 16:49:00
11490,11490,9609,10.71,cash,completed,TXN00011490,2024-10-03 09:35:00
11491,11491,4240,108.05,wallet,completed,TXN00011491,2024-02-03 17:45:00
11492,11492,4281,61.62,wallet,completed,TXN00011492,2025-07-24 12:03:00
11493,11493,9917,39.59,cash,completed,TXN00011493,2025-06-19 09:20:00
11494,11494,7325,58.39,wallet,refunded,TXN00011494,2024-09-26 08:16:00
11495,11495,5195,98.87,card,completed,TXN00011495,2024-07-10 08:49:00
11496,11496,9760,76.59,card,refunded,TXN00011496,2024-07-09 08:54:00
11497,11497,5692,40.92,card,completed,TXN00011497,2024-12-08 02:08:00
11498,11498,6646,97.08,wallet,completed,TXN00011498,2025-12-05 18:24:00
11499,11499,7630,60.97,card,completed,TXN00011499,2024-10-21 22:50:00
11500,11500,7838,17.33,cash,refunded,TXN00011500,2025-04-09 06:09:00
11501,11501,7394,51.25,card,completed,TXN00011501,2025-03-21 19:22:00
11502,11502,3895,134.54,cash,refunded,TXN00011502,2025-12-26 11:47:00
11503,11503,7703,9.52,cash,refunded,TXN00011503,2024-07-25 15:13:00
11504,11504,5459,120.57,card,refunded,TXN00011504,2025-05-20 16:25:00
11505,11505,7002,80.99,card,refunded,TXN00011505,2025-08-31 20:17:00
11506,11506,7321,66.46,cash,refunded,TXN00011506,2025-05-14 20:52:00
11507,11507,6888,59.73,wallet,completed,TXN00011507,2025-10-10 03:44:00
11508,11508,9644,34.16,cash,completed,TXN00011508,2025-03-19 05:15:00
11509,11509,3780,31.96,wallet,completed,TXN00011509,2024-10-29 19:12:00
11510,11510,3159,112.58,card,completed,TXN00011510,2025-05-30 10:11:00
11511,11511,6943,23.43,cash,completed,TXN00011511,2025-09-13 13:15:00
11512,11512,7460,98.94,wallet,completed,TXN00011512,2024-09-02 08:34:00
11513,11513,7385,26.71,wallet,completed,TXN00011513,2025-06-01 01:29:00
11514,11514,3712,37.58,card,completed,TXN00011514,2025-04-15 17:37:00
11515,11515,6739,28.14,card,completed,TXN00011515,2024-03-12 14:55:00
11516,11516,6799,117.06,wallet,refunded,TXN00011516,2025-05-06 15:42:00
11517,11517,6850,60.07,wallet,completed,TXN00011517,2025-08-05 20:49:00
11518,11518,6826,44.83,wallet,refunded,TXN00011518,2024-01-30 13:43:00
11519,11519,7356,37.51,cash,completed,TXN00011519,2024-12-31 14:54:00
11520,11520,8545,145.80,cash,completed,TXN00011520,2025-04-22 22:24:00
11521,11521,4191,122.92,card,completed,TXN00011521,2025-07-14 01:12:00
11522,11522,9039,133.21,wallet,completed,TXN00011522,2024-12-21 10:02:00
11523,11523,8871,46.89,cash,completed,TXN00011523,2024-09-20 05:44:00
11524,11524,4953,106.82,card,refunded,TXN00011524,2024-05-07 17:06:00
11525,11525,9904,11.28,cash,completed,TXN00011525,2025-05-03 13:48:00
11526,11526,7965,82.50,card,completed,TXN00011526,2024-12-25 09:11:00
11527,11527,3936,133.42,card,completed,TXN00011527,2024-10-11 18:36:00
11528,11528,3848,135.85,cash,completed,TXN00011528,2025-12-05 05:24:00
11529,11529,5074,66.62,cash,refunded,TXN00011529,2024-07-15 19:28:00
11530,11530,6106,45.50,wallet,refunded,TXN00011530,2024-05-31 21:15:00
11531,11531,4204,32.41,cash,refunded,TXN00011531,2024-10-02 12:42:00
11532,11532,8376,39.08,cash,completed,TXN00011532,2025-01-31 02:25:00
11533,11533,9068,124.59,cash,completed,TXN00011533,2024-06-05 05:39:00
11534,11534,3292,42.82,cash,refunded,TXN00011534,2024-05-01 04:04:00
11535,11535,7524,130.63,wallet,completed,TXN00011535,2025-10-09 06:18:00
11536,11536,3767,90.84,card,completed,TXN00011536,2025-05-06 05:18:00
11537,11537,3967,122.96,card,completed,TXN00011537,2025-12-27 05:49:00
11538,11538,4532,80.55,cash,completed,TXN00011538,2025-12-20 19:30:00
11539,11539,7466,49.16,cash,completed,TXN00011539,2024-10-18 07:44:00
11540,11540,9120,104.85,card,completed,TXN00011540,2024-03-01 11:57:00
11541,11541,4687,128.18,cash,completed,TXN00011541,2025-10-05 12:20:00
11542,11542,8890,96.23,card,completed,TXN00011542,2024-05-31 04:35:00
11543,11543,4364,137.63,card,completed,TXN00011543,2025-01-07 03:06:00
11544,11544,7124,69.92,card,completed,TXN00011544,2024-02-15 08:44:00
11545,11545,5766,88.04,card,completed,TXN00011545,2024-01-05 23:39:00
11546,11546,8900,9.79,wallet,completed,TXN00011546,2024-12-07 05:50:00
11547,11547,4432,127.56,cash,completed,TXN00011547,2024-03-15 08:32:00
11548,11548,6875,50.84,card,completed,TXN00011548,2025-10-09 05:47:00
11549,11549,3269,142.64,card,completed,TXN00011549,2025-05-19 18:18:00
11550,11550,8683,123.36,wallet,completed,TXN00011550,2025-09-16 16:17:00
11551,11551,6195,56.66,cash,completed,TXN00011551,2024-04-02 14:22:00
11552,11552,8319,73.97,card,completed,TXN00011552,2025-04-26 19:49:00
11553,11553,9886,86.26,wallet,completed,TXN00011553,2025-02-05 01:10:00
11554,11554,8059,139.31,card,completed,TXN00011554,2024-05-12 01:44:00
11555,11555,5170,117.31,cash,completed,TXN00011555,2024-12-08 04:34:00
11556,11556,9310,23.52,cash,completed,TXN00011556,2024-10-25 09:31:00
11557,11557,6223,72.91,card,completed,TXN00011557,2025-07-29 19:57:00
11558,11558,4158,71.39,cash,completed,TXN00011558,2025-10-14 17:14:00
11559,11559,5607,39.05,card,completed,TXN00011559,2025-07-16 21:29:00
11560,11560,7794,54.99,wallet,completed,TXN00011560,2024-11-05 00:19:00
11561,11561,5009,106.47,wallet,completed,TXN00011561,2025-11-04 11:44:00
11562,11562,3024,83.73,wallet,completed,TXN00011562,2024-06-29 02:01:00
11563,11563,7137,48.87,cash,completed,TXN00011563,2024-07-17 03:29:00
11564,11564,5853,15.79,wallet,completed,TXN00011564,2024-09-20 14:07:00
11565,11565,5948,23.06,cash,refunded,TXN00011565,2025-05-02 11:21:00
11566,11566,7791,86.06,wallet,refunded,TXN00011566,2025-10-20 06:39:00
11567,11567,3890,15.06,cash,completed,TXN00011567,2024-12-19 23:09:00
11568,11568,8523,145.04,cash,refunded,TXN00011568,2024-09-20 07:04:00
11569,11569,3758,34.40,cash,completed,TXN00011569,2024-04-25 15:19:00
11570,11570,8028,135.00,cash,completed,TXN00011570,2024-01-02 05:51:00
11571,11571,6331,20.17,card,completed,TXN00011571,2025-01-21 01:06:00
11572,11572,3869,110.73,cash,completed,TXN00011572,2024-04-01 13:36:00
11573,11573,5314,48.16,wallet,completed,TXN00011573,2024-06-16 14:36:00
11574,11574,7884,27.24,card,refunded,TXN00011574,2025-06-27 12:35:00
11575,11575,7464,92.78,card,completed,TXN00011575,2025-11-16 06:06:00
11576,11576,4958,52.59,wallet,completed,TXN00011576,2024-08-22 01:28:00
11577,11577,6011,135.07,cash,completed,TXN00011577,2025-11-19 18:50:00
11578,11578,3824,130.55,wallet,completed,TXN00011578,2024-12-28 07:39:00
11579,11579,7309,149.87,card,completed,TXN00011579,2024-06-17 09:50:00
11580,11580,6563,81.90,cash,refunded,TXN00011580,2024-11-06 09:10:00
11581,11581,3541,147.41,card,refunded,TXN00011581,2024-10-29 01:08:00
11582,11582,9261,104.70,cash,completed,TXN00011582,2024-12-02 11:32:00
11583,11583,3858,145.27,cash,refunded,TXN00011583,2024-04-28 10:57:00
11584,11584,7222,129.98,wallet,completed,TXN00011584,2024-02-07 15:56:00
11585,11585,5194,87.39,card,completed,TXN00011585,2025-08-16 21:03:00
11586,11586,7908,23.08,cash,completed,TXN00011586,2024-11-13 06:28:00
11587,11587,7318,23.41,cash,completed,TXN00011587,2025-12-14 15:01:00
11588,11588,9434,19.36,card,completed,TXN00011588,2025-06-22 23:33:00
11589,11589,3820,79.83,cash,completed,TXN00011589,2024-04-05 16:02:00
11590,11590,3500,81.42,wallet,refunded,TXN00011590,2024-09-25 03:15:00
11591,11591,3283,99.66,card,refunded,TXN00011591,2024-08-30 03:05:00
11592,11592,5075,54.21,wallet,completed,TXN00011592,2025-05-03 14:03:00
11593,11593,3382,81.82,cash,completed,TXN00011593,2024-01-07 14:13:00
11594,11594,9959,66.36,wallet,completed,TXN00011594,2025-07-14 22:02:00
11595,11595,4283,104.68,cash,completed,TXN00011595,2025-04-06 04:34:00
11596,11596,4503,66.05,cash,refunded,TXN00011596,2024-08-05 07:44:00
11597,11597,3430,136.54,wallet,completed,TXN00011597,2024-06-05 11:51:00
11598,11598,9561,98.34,cash,completed,TXN00011598,2025-07-22 19:40:00
11599,11599,8887,79.30,card,completed,TXN00011599,2024-01-12 03:47:00
11600,11600,6733,135.74,cash,completed,TXN00011600,2025-06-30 21:12:00
11601,11601,3168,115.37,card,refunded,TXN00011601,2024-07-19 12:17:00
11602,11602,5456,46.47,wallet,completed,TXN00011602,2025-11-16 23:51:00
11603,11603,4791,46.39,cash,completed,TXN00011603,2024-07-22 17:35:00
11604,11604,7129,125.46,cash,completed,TXN00011604,2025-08-30 15:45:00
11605,11605,5771,146.91,cash,completed,TXN00011605,2024-10-20 09:41:00
11606,11606,5916,125.11,cash,refunded,TXN00011606,2024-06-29 00:59:00
11607,11607,7135,147.66,wallet,completed,TXN00011607,2025-09-03 01:10:00
11608,11608,4395,74.66,wallet,completed,TXN00011608,2024-11-23 07:52:00
11609,11609,6427,103.34,card,completed,TXN00011609,2024-12-13 11:37:00
11610,11610,9289,53.23,card,refunded,TXN00011610,2025-08-13 02:57:00
11611,11611,5417,54.14,cash,completed,TXN00011611,2024-12-16 03:17:00
11612,11612,5677,110.97,cash,completed,TXN00011612,2024-01-31 01:13:00
11613,11613,5755,137.34,wallet,completed,TXN00011613,2025-12-07 05:07:00
11614,11614,9756,95.10,card,completed,TXN00011614,2025-03-30 04:17:00
11615,11615,5191,24.26,wallet,completed,TXN00011615,2025-04-02 06:40:00
11616,11616,3781,119.11,wallet,completed,TXN00011616,2024-02-03 23:39:00
11617,11617,8326,128.35,cash,completed,TXN00011617,2024-06-21 13:11:00
11618,11618,7624,86.42,card,completed,TXN00011618,2024-09-19 21:40:00
11619,11619,4819,47.06,card,completed,TXN00011619,2024-01-19 06:29:00
11620,11620,6031,86.56,wallet,completed,TXN00011620,2025-05-07 05:04:00
11621,11621,4553,70.39,wallet,refunded,TXN00011621,2025-07-22 13:48:00
11622,11622,4074,34.66,wallet,completed,TXN00011622,2024-09-18 21:07:00
11623,11623,9081,137.39,card,completed,TXN00011623,2025-01-28 12:06:00
11624,11624,4000,136.84,cash,completed,TXN00011624,2025-09-17 15:27:00
11625,11625,6350,101.70,cash,completed,TXN00011625,2024-09-10 01:49:00
11626,11626,3882,24.82,wallet,completed,TXN00011626,2024-10-22 23:59:00
11627,11627,3962,16.50,cash,completed,TXN00011627,2025-03-28 05:14:00
11628,11628,5870,12.26,card,refunded,TXN00011628,2024-07-25 11:27:00
11629,11629,9251,53.99,card,refunded,TXN00011629,2025-02-11 04:46:00
11630,11630,9262,17.38,wallet,completed,TXN00011630,2024-06-12 01:10:00
11631,11631,6173,135.73,cash,refunded,TXN00011631,2025-06-11 03:23:00
11632,11632,6984,122.16,card,completed,TXN00011632,2024-05-09 03:15:00
11633,11633,7446,45.85,card,completed,TXN00011633,2025-03-08 20:46:00
11634,11634,4435,145.75,cash,completed,TXN00011634,2024-02-27 00:42:00
11635,11635,3665,59.20,card,completed,TXN00011635,2025-03-19 17:47:00
11636,11636,3594,15.13,card,completed,TXN00011636,2025-10-20 07:14:00
11637,11637,5054,147.03,card,completed,TXN00011637,2024-09-25 11:29:00
11638,11638,8740,120.90,cash,refunded,TXN00011638,2025-10-15 17:51:00
11639,11639,5054,114.27,wallet,completed,TXN00011639,2025-04-27 16:10:00
11640,11640,3316,25.19,card,completed,TXN00011640,2024-07-15 09:07:00
11641,11641,8325,54.24,card,completed,TXN00011641,2024-08-10 10:18:00
11642,11642,9701,106.90,cash,completed,TXN00011642,2024-06-30 14:22:00
11643,11643,6289,149.72,wallet,refunded,TXN00011643,2024-12-27 05:51:00
11644,11644,3617,146.24,cash,refunded,TXN00011644,2025-02-22 04:03:00
11645,11645,5836,66.11,cash,refunded,TXN00011645,2024-07-12 09:18:00
11646,11646,9682,36.73,card,refunded,TXN00011646,2025-06-01 21:59:00
11647,11647,3385,26.84,card,completed,TXN00011647,2025-06-10 01:47:00
11648,11648,7198,108.62,cash,completed,TXN00011648,2025-06-08 13:26:00
11649,11649,3507,8.51,cash,completed,TXN00011649,2024-06-24 19:42:00
11650,11650,9733,56.53,card,completed,TXN00011650,2024-11-10 12:14:00
11651,11651,9802,24.67,card,completed,TXN00011651,2024-08-01 07:10:00
11652,11652,9517,51.96,card,completed,TXN00011652,2025-11-12 01:33:00
11653,11653,4423,43.78,wallet,completed,TXN00011653,2024-06-28 22:57:00
11654,11654,7298,92.25,card,completed,TXN00011654,2024-11-20 11:55:00
11655,11655,3678,101.88,wallet,refunded,TXN00011655,2025-04-09 23:08:00
11656,11656,6368,78.46,wallet,completed,TXN00011656,2024-09-27 09:26:00
11657,11657,6492,92.83,cash,completed,TXN00011657,2024-09-11 06:32:00
11658,11658,7952,144.90,cash,refunded,TXN00011658,2025-07-26 15:36:00
11659,11659,9144,89.43,cash,completed,TXN00011659,2024-08-25 12:16:00
11660,11660,9494,13.10,card,completed,TXN00011660,2025-06-01 08:26:00
11661,11661,4894,72.63,wallet,refunded,TXN00011661,2025-09-27 18:53:00
11662,11662,6940,48.44,card,completed,TXN00011662,2025-10-04 13:55:00
11663,11663,7442,131.23,card,completed,TXN00011663,2025-06-20 08:06:00
11664,11664,7155,27.05,cash,completed,TXN00011664,2024-01-10 14:30:00
11665,11665,7658,15.12,card,completed,TXN00011665,2024-03-27 01:36:00
11666,11666,3726,111.64,cash,completed,TXN00011666,2025-01-24 17:03:00
11667,11667,9460,139.48,wallet,completed,TXN00011667,2025-02-24 09:29:00
11668,11668,7167,96.98,card,refunded,TXN00011668,2025-03-28 02:10:00
11669,11669,6730,87.57,wallet,completed,TXN00011669,2025-08-08 13:24:00
11670,11670,3107,123.45,card,completed,TXN00011670,2025-10-10 22:31:00
11671,11671,9289,103.97,cash,completed,TXN00011671,2024-08-23 12:22:00
11672,11672,3264,105.69,cash,completed,TXN00011672,2024-04-27 18:16:00
11673,11673,8795,10.23,cash,completed,TXN00011673,2025-06-25 20:03:00
11674,11674,4846,16.19,wallet,refunded,TXN00011674,2025-12-22 00:32:00
11675,11675,9318,129.95,cash,completed,TXN00011675,2025-12-28 22:55:00
11676,11676,8899,110.27,cash,refunded,TXN00011676,2024-05-07 10:25:00
11677,11677,4857,114.55,card,refunded,TXN00011677,2025-06-15 18:03:00
11678,11678,4083,23.38,cash,completed,TXN00011678,2024-07-12 16:58:00
11679,11679,8454,149.54,card,completed,TXN00011679,2025-10-18 19:21:00
11680,11680,9877,25.19,card,completed,TXN00011680,2025-08-04 13:12:00
11681,11681,6900,15.85,card,completed,TXN00011681,2025-11-28 11:57:00
11682,11682,6634,81.00,card,refunded,TXN00011682,2025-10-03 14:16:00
11683,11683,5844,17.61,wallet,completed,TXN00011683,2025-01-14 06:31:00
11684,11684,9747,42.28,card,completed,TXN00011684,2024-12-08 21:15:00
11685,11685,6298,106.76,cash,completed,TXN00011685,2024-02-20 18:47:00
11686,11686,9131,136.79,cash,completed,TXN00011686,2024-01-05 07:34:00
11687,11687,5670,46.19,card,refunded,TXN00011687,2024-07-24 20:09:00
11688,11688,7185,53.68,cash,completed,TXN00011688,2024-01-02 02:55:00
11689,11689,9414,148.42,cash,completed,TXN00011689,2025-09-10 16:34:00
